addr	old	new
564230	FUN_00564230	lib_fn_564230
564270	FUN_00564270	lib_fn_564270
564340	FUN_00564340	sqlite3_fn_564340
564420	FUN_00564420	sqlite3_fn_564420
564480	FUN_00564480	sqlite3_fn_564480
5644e0	FUN_005644e0	sqlite3_VdbeMemReleaseChain
564590	FUN_00564590	sqlite3_fn_564590
564630	FUN_00564630	sqlite3_fn_564630
564690	FUN_00564690	sqlite3_fn_564690
564800	FUN_00564800	sqlite3RunParser
564bb0	FUN_00564bb0	sqlite3_fn_564bb0
564f10	FUN_00564f10	sqlite3_SafetyCheckOk
564f90	FUN_00564f90	sqlite3_fn_564f90
565020	FUN_00565020	sqlite3_SchemaClear
565140	FUN_00565140	sqlite3_SchemaGet
565260	FUN_00565260	lib_fn_565260
5652a0	FUN_005652a0	sqlite3_ScratchFree
5653d0	FUN_005653d0	sqlite3_ScratchMalloc
5654f0	FUN_005654f0	sqlite3Select
566d10	FUN_00566d10	sqlite3_SelectDelete
566d40	FUN_00566d40	lib_fn_566d40
566e60	FUN_00566e60	sqlite3_fn_566e60
566e90	FUN_00566e90	lib_fn_566e90
567060	FUN_00567060	lib_fn_567060
5670f0	FUN_005670f0	sqlite3_MPrintf
567180	FUN_00567180	sqlite3_fn_567180
567240	FUN_00567240	sqlite3SrcListAppendFromTerm
567310	FUN_00567310	lib_fn_567310
567370	FUN_00567370	sqlite3_SrcListDelete
567420	FUN_00567420	lib_fn_567420
567680	FUN_00567680	lib_fn_567680
5677a0	FUN_005677a0	sqlite3_fn_5677a0
5677f0	FUN_005677f0	lib_fn_5677f0
567840	FUN_00567840	sqlite3_fn_567840
567880	FUN_00567880	sqlite3StartTable
567c40	FUN_00567c40	sqlite3_StatusAdd
567c70	FUN_00567c70	sqlite3_StatusSet
567ca0	FUN_00567ca0	sqlite3_Step
567e70	FUN_00567e70	sqlite3_StrAccumAppend
567fb0	FUN_00567fb0	sqlite3_StrAccumFinish
568030	FUN_00568030	sqlite3_StrAccumReset
568070	FUN_00568070	sqlite3_Strlen30
5680a0	FUN_005680a0	sqlite3_fn_5680a0
568100	FUN_00568100	lib_fn_568100
5681e0	FUN_005681e0	lib_fn_5681e0
5682d0	FUN_005682d0	sqlite3_VdbeReprepareSwap
568420	FUN_00568420	sqlite3_fn_568420
5684e0	FUN_005684e0	sqlite3_fn_5684e0
568560	FUN_00568560	sqlite3_fn_568560
568620	FUN_00568620	lib_fn_568620
568690	FUN_00568690	sqlite3_fn_568690
568700	FUN_00568700	sqlite3_fn_568700
5687a0	FUN_005687a0	lib_fn_5687a0
568810	FUN_00568810	sqlite3TwoPartName
5688b0	FUN_005688b0	sqlite3_fn_5688b0
568990	FUN_00568990	sqlite3_fn_568990
568a40	FUN_00568a40	sqlite3_fn_568a40
568b40	FUN_00568b40	sqlite3Update
56a810	FUN_0056a810	lib_fn_56a810
56a850	FUN_0056a850	lib_fn_56a850
56a8f0	FUN_0056a8f0	lib_fn_56a8f0
56a940	FUN_0056a940	lib_fn_56a940
56a9b0	FUN_0056a9b0	sqlite3_VMPrintfInto
56aa30	FUN_0056aa30	sqlite3VXPrintf
56b870	FUN_0056b870	sqlite3_fn_56b870
56b910	FUN_0056b910	sqlite3_VdbeMemFreeAndDestroy
56b960	FUN_0056b960	lib_fn_56b960
56bc90	FUN_0056bc90	sqlite3_VdbeAllocErrMem
56bce0	FUN_0056bce0	sqlite3_ValueText
56bd90	FUN_0056bd90	sqlite3_fn_56bd90
56bdc0	FUN_0056bdc0	lib_fn_56bdc0
56be30	FUN_0056be30	lib_fn_56be30
56be90	FUN_0056be90	lib_fn_56be90
56bef0	FUN_0056bef0	lib_fn_56bef0
56bf50	FUN_0056bf50	lib_fn_56bf50
56bfc0	FUN_0056bfc0	lib_fn_56bfc0
56c070	FUN_0056c070	sqlite3_fn_56c070
56c120	FUN_0056c120	sqlite3_fn_56c120
56c220	FUN_0056c220	sqlite3_fn_56c220
56c290	FUN_0056c290	sqlite3_VdbeChangeEncoding
56c2c0	FUN_0056c2c0	sqlite3_fn_56c2c0
56c2e0	FUN_0056c2e0	sqlite3_fn_56c2e0
56c300	FUN_0056c300	sqlite3_fn_56c300
56c320	FUN_0056c320	lib_fn_56c320
56c490	FUN_0056c490	lib_fn_56c490
56c4b0	FUN_0056c4b0	lib_fn_56c4b0
56c500	FUN_0056c500	sqlite3_fn_56c500
56c560	FUN_0056c560	sqlite3_VdbeFreeResources
56c6b0	FUN_0056c6b0	sqlite3_fn_56c6b0
56c7b0	FUN_0056c7b0	lib_fn_56c7b0
56c810	FUN_0056c810	sqlite3_fn_56c810
56c8b0	FUN_0056c8b0	lib_fn_56c8b0
56c910	FUN_0056c910	sqlite3_VdbeDeleteAuxData
56c960	FUN_0056c960	sqlite3_fn_56c960
56c9c0	FUN_0056c9c0	sqlite3VdbeExec
573170	FUN_00573170	sqlite3VdbeExpandSql
5734d0	FUN_005734d0	sqlite3_VdbeDelete
573540	FUN_00573540	sqlite3_fn_573540
5735f0	FUN_005735f0	sqlite3_fn_5735f0
573650	FUN_00573650	sqlite3_fn_573650
5736b0	FUN_005736b0	sqlite3_fn_5736b0
5736e0	FUN_005736e0	lib_fn_5736e0
573740	FUN_00573740	sqlite3_fn_573740
573a20	FUN_00573a20	sqlite3_fn_573a20
573ae0	FUN_00573ae0	sqlite3_fn_573ae0
573c40	FUN_00573c40	sqlite3_fn_573c40
573cb0	FUN_00573cb0	lib_fn_573cb0
573d80	FUN_00573d80	lib_fn_573d80
573db0	FUN_00573db0	sqlite3_fn_573db0
573e30	FUN_00573e30	sqlite3_VdbeListExec
5741e0	FUN_005741e0	lib_fn_5741e0
574250	FUN_00574250	sqlite3_fn_574250
574570	FUN_00574570	lib_fn_574570
574600	FUN_00574600	sqlite3_VdbeMemExpandBlob
574670	FUN_00574670	sqlite3_VdbeMemFinalize
574710	FUN_00574710	sqlite3_fn_574710
5748c0	FUN_005748c0	sqlite3_VdbeMemGrow
5749e0	FUN_005749e0	sqlite3_VdbeMemHandleBom
574a70	FUN_00574a70	sqlite3_fn_574a70
574af0	FUN_00574af0	sqlite3_VdbeMemNulTerminate
574b60	FUN_00574b60	sqlite3_fn_574b60
574bf0	FUN_00574bf0	sqlite3_VdbeMemMakeWriteable
574c50	FUN_00574c50	lib_fn_574c50
574cd0	FUN_00574cd0	sqlite3_fn_574cd0
574d40	FUN_00574d40	sqlite3_VdbeMemReleaseExternal
574d80	FUN_00574d80	sqlite3_VdbeMemRelease
574df0	FUN_00574df0	lib_fn_574df0
574ec0	FUN_00574ec0	lib_fn_574ec0
574f20	FUN_00574f20	sqlite3_VdbeFrameRelease
574f70	FUN_00574f70	sqlite3_fn_574f70
575040	FUN_00575040	sqlite3_VdbeMemSetStr
575240	FUN_00575240	lib_fn_575240
5752a0	FUN_005752a0	lib_fn_5752a0
575310	FUN_00575310	lib_fn_575310
575350	FUN_00575350	sqlite3_VdbeMemStringify
5753f0	FUN_005753f0	sqlite3_fn_5753f0
575420	FUN_00575420	sqlite3_VdbeMemTranslate
5758f0	FUN_005758f0	lib_fn_5758f0
5759b0	FUN_005759b0	lib_fn_5759b0
575a10	FUN_00575a10	lib_fn_575a10
575bc0	FUN_00575bc0	lib_fn_575bc0
575ca0	FUN_00575ca0	sqlite3_VdbeHalt
575e10	FUN_00575e10	lib_fn_575e10
575e30	FUN_00575e30	lib_fn_575e30
576090	FUN_00576090	sqlite3_fn_576090
576140	FUN_00576140	sqlite3_fn_576140
576250	FUN_00576250	sqlite3_fn_576250
576270	FUN_00576270	lib_fn_576270
5762b0	FUN_005762b0	sqlite3_VdbeSetNumCols
576330	FUN_00576330	lib_fn_576330
576360	FUN_00576360	sqlite3_fn_576360
576430	FUN_00576430	sqlite3_fn_576430
5764e0	FUN_005764e0	sqlite3_fn_5764e0
5765a0	FUN_005765a0	sqlite3_fn_5765a0
576660	FUN_00576660	sqlite3_fn_576660
576940	FUN_00576940	sqlite3_fn_576940
5769c0	FUN_005769c0	sqlite3_fn_5769c0
576a80	FUN_00576a80	sqlite3_VdbeTransferError
576ba0	FUN_00576ba0	sqlite3_fn_576ba0
576bd0	FUN_00576bd0	lib_fn_576bd0
576d10	FUN_00576d10	sqlite3_fn_576d10
576d50	FUN_00576d50	sqlite3_fn_576d50
576df0	FUN_00576df0	sqlite3_fn_576df0
576ed0	FUN_00576ed0	lib_fn_576ed0
576fe0	FUN_00576fe0	sqlite3_fn_576fe0
577100	FUN_00577100	sqlite3_fn_577100
577190	FUN_00577190	sqlite3_DeleteTriggerAux
5771f0	FUN_005771f0	sqlite3VtabFinishParse
577380	FUN_00577380	lib_fn_577380
577410	FUN_00577410	sqlite3_fn_577410
577550	FUN_00577550	sqlite3_fn_577550
5775d0	FUN_005775d0	sqlite3_fn_5775d0
5776a0	FUN_005776a0	sqlite3_KeyInfoUnref
5776d0	FUN_005776d0	sqlite3_SchemaResetCursors
577740	FUN_00577740	sqlite3_WalTryBeginRead
577a60	FUN_00577a60	sqlite3_fn_577a60
577b00	FUN_00577b00	sqlite3_WalCheckpoint
577c80	FUN_00577c80	sqlite3_WalClose
577d90	FUN_00577d90	lib_fn_577d90
577dd0	FUN_00577dd0	sqlite3_WalEndReadTransaction
577e30	FUN_00577e30	sqlite3_WalFrames
5782f0	FUN_005782f0	sqlite3_WalOpen
578400	FUN_00578400	sqlite3_WalFindFrame
5785a0	FUN_005785a0	sqlite3_WalUndo
578680	FUN_00578680	lib_fn_578680
578710	FUN_00578710	lib_fn_578710
578760	FUN_00578760	lib_fn_578760
578810	FUN_00578810	lib_fn_578810
5788a0	FUN_005788a0	sqlite3WhereBegin
5794a0	FUN_005794a0	lib_fn_5794a0
579a80	FUN_00579a80	sqlite3_fn_579a80
579aa0	FUN_00579aa0	sqlite3_Config
579d80	FUN_00579d80	sqlite3_fn_579d80
579e10	FUN_00579e10	sqlite3_fn_579e10
579f80	FUN_00579f80	sqlite3_Initialize
57a1b0	FUN_0057a1b0	lib_fn_57a1b0
57a220	FUN_0057a220	sqlite3_PcacheInitialize
57a2c0	FUN_0057a2c0	lib_fn_57a2c0
57a310	FUN_0057a310	lib_fn_57a310
57a3c0	FUN_0057a3c0	lib_fn_57a3c0
57a3f0	FUN_0057a3f0	sqlite3_fn_57a3f0
57a410	FUN_0057a410	lib_fn_57a410
57a480	FUN_0057a480	sqlite3_DeleteTriggerStepList
57a580	FUN_0057a580	sqlite3_fn_57a580
57a790	FUN_0057a790	sqlite3_fn_57a790
57a870	FUN_0057a870	sqlite3_StrHash
57a8b0	FUN_0057a8b0	sqlite3_PagerPageInJournal
57a9b0	FUN_0057a9b0	sqlite3_SubjournalPage
57aa80	FUN_0057aa80	lib_fn_57aa80
57ab40	FUN_0057ab40	lib_fn_57ab40
57ab80	FUN_0057ab80	lib_fn_57ab80
57ac30	FUN_0057ac30	sqlite3_PagerOpenJournal
57ae20	FUN_0057ae20	lib_fn_57ae20
57af50	FUN_0057af50	sqlite3_fn_57af50
57b020	FUN_0057b020	sqlite3_fn_57b020
57b080	FUN_0057b080	lib_fn_57b080
57b180	FUN_0057b180	lib_fn_57b180
57b1e0	FUN_0057b1e0	lib_fn_57b1e0
57b270	FUN_0057b270	lib_fn_57b270
57b2f0	FUN_0057b2f0	lib_fn_57b2f0
57b3b0	FUN_0057b3b0	sqlite3_fn_57b3b0
57b9f0	FUN_0057b9f0	sqlite3_fn_57b9f0
57c220	FUN_0057c220	lib_fn_57c220
57c2a0	FUN_0057c2a0	sqlite3VdbeHalt
57c9c0	FUN_0057c9c0	sqlite3_fn_57c9c0
57ca80	FUN_0057ca80	sqlite3_fn_57ca80
57cb20	FUN_0057cb20	sqlite3_fn_57cb20
57cc30	FUN_0057cc30	sqlite3_fn_57cc30
57ccb0	FUN_0057ccb0	lib_fn_57ccb0
57ce10	FUN_0057ce10	sqlite3_fn_57ce10
57ced0	FUN_0057ced0	sqlite3_fn_57ced0
57d000	FUN_0057d000	sqlite3_fn_57d000
57d0a0	FUN_0057d0a0	sqlite3_fn_57d0a0
57d110	FUN_0057d110	sqlite3_fn_57d110
57d1b0	FUN_0057d1b0	sqlite3_fn_57d1b0
57d290	FUN_0057d290	sqlite3_VdbeUnbind
57d3f0	FUN_0057d3f0	sqlite3_PcacheGroupUnlink
57d440	FUN_0057d440	sqlite3_fn_57d440
57d530	FUN_0057d530	vtabCallConstructor
57d830	FUN_0057d830	sqlite3_WalDetachPagers
57d880	FUN_0057d880	sqlite3_WalBusyLock
57d8d0	FUN_0057d8d0	sqlite3_WalCheckpointCopy
57dc30	FUN_0057dc30	sqlite3_WalChecksumBytes
57dcf0	FUN_0057dcf0	sqlite3_WalCleanupHash
57dda0	FUN_0057dda0	sqlite3_WalDecodeFrame
57deb0	FUN_0057deb0	sqlite3_WalEncodeFrame
57df70	FUN_0057df70	sqlite3_WalIndexAppend
57e060	FUN_0057e060	sqlite3_WalIndexClose
57e140	FUN_0057e140	sqlite3_WalIndexPage
57e260	FUN_0057e260	sqlite3_WalIndexReadHdr
57e3a0	FUN_0057e3a0	sqlite3_WalIndexRecover
57e710	FUN_0057e710	sqlite3_WalIndexTryHdr
57e910	FUN_0057e910	sqlite3_WalIndexWriteHdr
57e9f0	FUN_0057e9f0	sqlite3_WalIteratorInit
57eb80	FUN_0057eb80	sqlite3_WalIteratorNext
57ec20	FUN_0057ec20	sqlite3_WalLimitSize
57eca0	FUN_0057eca0	sqlite3_WalMerge
57ed80	FUN_0057ed80	sqlite3_WalMergesort
57efa0	FUN_0057efa0	sqlite3_WalRestartLog
57f130	FUN_0057f130	sqlite3_WalTryBeginReadB
57f400	FUN_0057f400	sqlite3_WalUnlockShared
57f430	FUN_0057f430	sqlite3_WalWriteToLog
57f4e0	FUN_0057f4e0	lib_fn_57f4e0
57f560	FUN_0057f560	lib_fn_57f560
57f660	FUN_0057f660	sqlite3_fn_57f660
57f6d0	FUN_0057f6d0	lib_fn_57f6d0
57f770	FUN_0057f770	lib_fn_57f770
57f7c0	FUN_0057f7c0	sqlite3_fn_57f7c0
57f890	FUN_0057f890	lib_fn_57f890
57f980	FUN_0057f980	lib_fn_57f980
57fa50	FUN_0057fa50	lib_fn_57fa50
57fb10	FUN_0057fb10	lib_fn_57fb10
57fb50	FUN_0057fb50	lib_fn_57fb50
57fe70	FUN_0057fe70	lib_fn_57fe70
57ff40	FUN_0057ff40	lib_fn_57ff40
580010	FUN_00580010	sqlite3_PagerWrite32
580050	FUN_00580050	sqlite3_WriteJournalHdr
580270	FUN_00580270	sqlite3_WriteMasterJournal
580420	FUN_00580420	lib_fn_580420
580450	FUN_00580450	lib_fn_580450
5804f0	FUN_005804f0	lib_fn_5804f0
580a70	FUN_00580a70	sqlite3_fn_580a70
580ac0	FUN_00580ac0	sqlite3_fn_580ac0
580b00	FUN_00580b00	sqlite3_fn_580b00
580c40	FUN_00580c40	sqlite3_fn_580c40
580cd0	FUN_00580cd0	sqlite3_fn_580cd0
5830c0	FUN_005830c0	sqlite3_PagerTruncateFile
583190	FUN_00583190	lib_fn_583190
583bf0	FUN_00583bf0	lib_fn_583bf0
583cb0	FUN_00583cb0	IntMap_SetScalar
583cd0	FUN_00583cd0	std_string_AssignRange
583da0	FUN_00583da0	lib_fn_583da0
583e80	FUN_00583e80	lib_fn_583e80
584240	FUN_00584240	lib_fn_584240
5842d0	FUN_005842d0	Vector_ConstructResize
584eb0	FUN_00584eb0	lib_fn_584eb0
584fb0	FUN_00584fb0	lib_fn_584fb0
5856b0	FUN_005856b0	lib_fn_5856b0
585760	FUN_00585760	Vector_Reallocate
5857d0	FUN_005857d0	Vector_Reserve
585840	FUN_00585840	lib_fn_585840
585870	FUN_00585870	lib_fn_585870
585880	FUN_00585880	lib_fn_585880
5859f0	FUN_005859f0	lib_fn_5859f0
585af0	FUN_00585af0	lib_fn_585af0
585ef0	FUN_00585ef0	lib_fn_585ef0
585fa0	FUN_00585fa0	lib_fn_585fa0
586090	FUN_00586090	lib_fn_586090
5861b0	FUN_005861b0	lib_fn_5861b0
586250	FUN_00586250	lib_fn_586250
586340	FUN_00586340	lib_fn_586340
5864c0	FUN_005864c0	lib_fn_5864c0
5865b0	FUN_005865b0	lib_fn_5865b0
5866a0	FUN_005866a0	lib_fn_5866a0
586730	FUN_00586730	lib_fn_586730
586780	FUN_00586780	lib_fn_586780
5868a0	FUN_005868a0	lib_fn_5868a0
586980	FUN_00586980	lib_fn_586980
586a80	FUN_00586a80	lib_fn_586a80
586b90	FUN_00586b90	lib_fn_586b90
586bb0	FUN_00586bb0	lib_fn_586bb0
586bc0	FUN_00586bc0	lib_fn_586bc0
586be0	FUN_00586be0	lib_fn_586be0
586c00	FUN_00586c00	lib_fn_586c00
586c20	FUN_00586c20	lib_fn_586c20
586c40	FUN_00586c40	lib_fn_586c40
586c60	FUN_00586c60	lib_fn_586c60
586c80	FUN_00586c80	lib_fn_586c80
586ca0	FUN_00586ca0	lib_fn_586ca0
586cd0	FUN_00586cd0	lib_fn_586cd0
586ce0	FUN_00586ce0	lib_fn_586ce0
586d70	FUN_00586d70	lib_fn_586d70
586e00	FUN_00586e00	lib_fn_586e00
587020	FUN_00587020	lib_fn_587020
587070	FUN_00587070	lib_fn_587070
5870c0	FUN_005870c0	Vector_Resize
587140	FUN_00587140	lib_fn_587140
587160	FUN_00587160	lib_fn_587160
587180	FUN_00587180	lib_fn_587180
5871f0	FUN_005871f0	lib_fn_5871f0
587290	FUN_00587290	lib_fn_587290
587350	FUN_00587350	lib_fn_587350
587f30	FUN_00587f30	Vec3_IntToFloat
588250	FUN_00588250	GameController_MatchInputBinding
58c440	FUN_0058c440	Matrix4_Invert
58ce20	FUN_0058ce20	GameController_ClearSelection
58ce40	FUN_0058ce40	GameController_ToggleSelection
58ce60	FUN_0058ce60	WalkPath_CopyNodes
58ceb0	FUN_0058ceb0	WalkPath_CopyConstructVector
58cfe0	FUN_0058cfe0	Vector_AllocCapacity18
58d6c0	FUN_0058d6c0	Vec2_DoubleToInt
58d6f0	FUN_0058d6f0	Pair_CopyFromRefs
58d710	FUN_0058d710	Pair_Copy2
58d7a0	FUN_0058d7a0	WString_Concat
58d860	FUN_0058d860	Map_InsertVec6
58d8b0	FUN_0058d8b0	MapNode_CreateXY
58d8f0	FUN_0058d8f0	MapNode_CreateA
58d930	FUN_0058d930	MapNode_CreateB
58d970	FUN_0058d970	Zone_DestroyObjectRange
58d9f0	FUN_0058d9f0	RBTree_InsertRebalance
58dc20	FUN_0058dc20	RBTree_InsertRebalanceB
58de50	FUN_0058de50	RBTree_InsertRebalanceC
58e080	FUN_0058e080	RBTree_InsertHintXY
58e2d0	FUN_0058e2d0	RBTree_InsertHintKeyed
58e4c0	FUN_0058e4c0	RBTree_InsertUniqueXY
58e640	FUN_0058e640	RBTree_InsertUniqueKeyed
58e7d0	FUN_0058e7d0	RBTree_LowerBoundInsertUint
58e8e0	FUN_0058e8e0	Array_CopyStructs188
58e990	FUN_0058e990	lib_fn_58e990
58e9e0	FUN_0058e9e0	Identity_ReturnArg
58e9f0	FUN_0058e9f0	Struct_InitScaleDefaults
58ea10	FUN_0058ea10	Entity_CopyState
58eaa0	FUN_0058eaa0	Struct_InitDefaults
593df0	FUN_00593df0	lib_fn_593df0
593e50	FUN_00593e50	std_string_FreeMember
593e80	FUN_00593e80	Member_Destroy
5943b0	FUN_005943b0	World_MapInsertChunk
5944c0	FUN_005944c0	World_MapInsertKeyed
5945b0	FUN_005945b0	lib_fn_5945b0
5945d0	FUN_005945d0	Vec3_Add
594600	FUN_00594600	Array_ElementPtr12
594620	FUN_00594620	Float_FromRef
594660	FUN_00594660	Vec2_Less
594690	FUN_00594690	Vec2_LessEqual
5946f0	FUN_005946f0	Map_AllocSentinelNode
594720	FUN_00594720	MapNode_Alloc30
594760	FUN_00594760	lib_fn_594760
5947a0	FUN_005947a0	lib_fn_5947a0
5947e0	FUN_005947e0	lib_fn_5947e0
594840	FUN_00594840	std_vector_Calculate_growth_594840
594890	FUN_00594890	std_Tree_lower_bound_xy
5948d0	FUN_005948d0	std_vector_Reallocate_grow_11c
5949d0	FUN_005949d0	std_vector_Reallocate_grow_188
594ad0	FUN_00594ad0	std_vector_Emplace_reallocate_11c
594b40	FUN_00594b40	std_vector_Reserve_grow_188
594bf0	FUN_00594bf0	lib_fn_594bf0
5957c0	FUN_005957c0	CombatBehavior_pushHitEntry
595850	FUN_00595850	lib_fn_595850
595a60	FUN_00595a60	CombatBehavior_applyMeleeHit
596ca0	FUN_00596ca0	CombatBehavior_isHostileTo
596d30	FUN_00596d30	CombatBehavior_spawnProjectileHit
598840	FUN_00598840	World_findObjectById
5988a0	FUN_005988a0	World_areEntitiesHostile
598930	FUN_00598930	VoxelChunk_cellAt
5989d0	FUN_005989d0	Terrain_sampleHeightAtWorldXY
59a0e0	FUN_0059a0e0	VoxelChunk_propagateSunlight
59a800	FUN_0059a800	CombatBehavior_spawnHitParticles
59a9b0	FUN_0059a9b0	Terrain_blockTypeAtTime
59aa60	FUN_0059aa60	World_getObjectName
59aaf0	FUN_0059aaf0	VoxelColumn_at
59aba0	FUN_0059aba0	Terrain_fillCuboid
59aeb0	FUN_0059aeb0	Terrain_spawnFallingBlock
59b180	FUN_0059b180	Creature_spawnDeathEffects
59c480	FUN_0059c480	World_enterCriticalSection
59c490	FUN_0059c490	lib_fn_59c490
59c550	FUN_0059c550	stl_fn_59c550
59c800	FUN_0059c800	std_list_eraseNode_148
59c840	FUN_0059c840	std_vector_eraseShift_c
59c890	FUN_0059c890	Terrain_paintDisk
59cbf0	FUN_0059cbf0	Terrain_paintSphere
59cff0	FUN_0059cff0	GameController_playItemActionSound
59d640	FUN_0059d640	Terrain_computeBiomeColor
59ed30	FUN_0059ed30	RandomInteractionBehavior_pickObjectAt
59ee90	FUN_0059ee90	Entity_stepToward
59f070	FUN_0059f070	Terrain_getBlockPacked
59f0a0	FUN_0059f0a0	WalkPathBehavior_isAreaWalkable
59f850	FUN_0059f850	WalkPathBehavior_sampleStepCollision
59fb90	FUN_0059fb90	World_getChunkEntity
59fc90	FUN_0059fc90	Terrain_sampleHeightNoise
59fe70	FUN_0059fe70	Terrain_sampleBlockAt_fwd
59fea0	FUN_0059fea0	Terrain_sampleBlockBrightness
59ff50	FUN_0059ff50	getField14
5a03d0	FUN_005a03d0	World_findNearestSpawnPoint
5a0910	FUN_005a0910	resolveVectorElementByHandle
5a0970	FUN_005a0970	CombatController_acquireNearbyTargets
5a0bf0	FUN_005a0bf0	GameController_updateHeldObjectOnMove
5a0d80	FUN_005a0d80	std_vector_pushBack_0x11c
5a0e00	FUN_005a0e00	std_vector_pushBack_0x188
5a0ed0	FUN_005a0ed0	NameGen_initFirstNameTables
5a35d0	FUN_005a35d0	World_raycastVoxels
5a4780	FUN_005a4780	WorldGrid_freeCellPtr
5a4800	FUN_005a4800	WorldGrid_destroyCellObject
5a4890	FUN_005a4890	WorldGrid_destroyBlockObjectAt
5a4980	FUN_005a4980	lib_fn_5a4980
5a5240	FUN_005a5240	WorldMap_lookupTileValue
5a58e0	FUN_005a58e0	Entity_onStateChangeEmitEffect
5a5a10	FUN_005a5a10	Structure_getWidthByRotation
5a5a30	FUN_005a5a30	Structure_getHeightByRotation
5a5a50	FUN_005a5a50	getField_0x6c
5a5a60	FUN_005a5a60	lib_fn_5a5a60
5a5af0	FUN_005a5af0	lib_fn_5a5af0
5a5b10	FUN_005a5b10	vec2_lengthSquared
5a5b40	FUN_005a5b40	transformCoordsByRotation
5a5bc0	FUN_005a5bc0	terrainNoiseDensityAt
5a5cb0	FUN_005a5cb0	collectSolidBlocksInBox
5a5f60	FUN_005a5f60	lib_fn_5a5f60
5a6270	FUN_005a6270	randomizeVec3
5a64b0	FUN_005a64b0	WorldMap_lookupTileValue2
5a6550	FUN_005a6550	NameGen_generateRegionName
5a6a00	FUN_005a6a00	moveConstruct9Field
5a6a70	FUN_005a6a70	vec3ToFixed64
5a6ab0	FUN_005a6ab0	rbTree_cloneNode
5a6b60	FUN_005a6b60	allocObjectWithVec3
5a6ba0	FUN_005a6ba0	rbTree_cloneNodeVariant
5a6c30	FUN_005a6c30	allocNodeMovePayload
5a6c60	FUN_005a6c60	rbTree_copyAssign
5a6ce0	FUN_005a6ce0	rbTree_copyRecursive
5a6da0	FUN_005a6da0	rbTree_copyRecursiveVariant
5a6e60	FUN_005a6e60	rbTree_insertFixup
5a7090	FUN_005a7090	rbTree_insertFixup_setKey
5a7290	FUN_005a7290	map_insertUniqueWithHint
5a7520	FUN_005a7520	map_findInsertPos
5a7700	FUN_005a7700	map_insertUnique_5a7700
5a78a0	FUN_005a78a0	lexicographicalLess
5a7900	FUN_005a7900	map_copyRange
5a7990	FUN_005a7990	std_vector_copyConstruct
5a7a40	FUN_005a7a40	initStruct6Fields
5a7a70	FUN_005a7a70	PathNodeMap_insertOrUpdate
5a7b50	FUN_005a7b50	AStar_coordExceedsBound
5a7b90	FUN_005a7b90	PathNode_allocFromKey
5a7bd0	FUN_005a7bd0	lib_fn_5a7bd0
5a7c10	FUN_005a7c10	std_Tree_lowerBound_vecKey
5a7c90	FUN_005a7c90	Pathfinding_reconstructPath
5a7e60	FUN_005a7e60	std_Tree_lowerBound_u32
5a7eb0	FUN_005a7eb0	Creature_findPathToTarget
5a9ca0	FUN_005a9ca0	PathMap_probeClosedSet
5a9d40	FUN_005a9d40	AStar_octileHeuristic
5a9da0	FUN_005a9da0	PathMap_findInOpenSet
5a9e50	FUN_005a9e50	AStar_pushOpenNode
5a9f90	FUN_005a9f90	Creature_expandNeighbors
5aaab0	FUN_005aaab0	Creature_runPathfindingLoop
5ad320	FUN_005ad320	Region_scatterProps
5adde0	FUN_005adde0	vec4_floatToInt
5ade10	FUN_005ade10	std_uninitializedCopy_T24
5ade60	FUN_005ade60	std_vector_reallocate
5adf50	FUN_005adf50	std_vector_reserveGrow
5ae000	FUN_005ae000	fixedPointToInt_xy
5ae040	FUN_005ae040	std_AdjustHeap_siftDown
5ae0d0	FUN_005ae0d0	std_destroyRange_T24
5ae140	FUN_005ae140	std_InsertionSort_byKey
5ae240	FUN_005ae240	std_MakeHeap_byKey
5ae310	FUN_005ae310	std_Med3_byKey
5ae3c0	FUN_005ae3c0	std_MedianGuess
5ae460	FUN_005ae460	std_uninitializedCopy_T28
5ae4a0	FUN_005ae4a0	std_PushHeap_byIndex
5ae540	FUN_005ae540	std_introSort
5ae630	FUN_005ae630	std_SortHeap
5ae690	FUN_005ae690	std_PartitionByMedian
5ae8c0	FUN_005ae8c0	std_uninitializedCopy_T12
5ae900	FUN_005ae900	initZero_T28
5ae950	FUN_005ae950	std_uninitializedCopy_T28_guarded
5ae9a0	FUN_005ae9a0	std_uninitializedCopy_T32
5ae9f0	FUN_005ae9f0	lib_fn_5ae9f0
5aea50	FUN_005aea50	setVec4_5aea50
5aea70	FUN_005aea70	std_vector_initEmpty
5aea90	FUN_005aea90	std_vector_assignCopy
5aec90	FUN_005aec90	structConstruct7Dword
5aecd0	FUN_005aecd0	std_vector_destructor
5aedf0	FUN_005aedf0	std_vector_elementAt
5aee40	FUN_005aee40	std_vector_Calculate_growth_5aee40
5aee90	FUN_005aee90	std_vector_Reallocate_grow
5aef90	FUN_005aef90	std_vector_Reallocate_grow_5aef90
5af070	FUN_005af070	std_vector_Reserve_grow_5af070
5af0e0	FUN_005af0e0	std_vector_Reserve_grow_5af0e0
5af160	FUN_005af160	std_vector_Last_minus_one
5af170	FUN_005af170	Chunk_generateObjects
5bf470	FUN_005bf470	std_vector_push_back
5bf4f0	FUN_005bf4f0	std_vector_push_back_5bf4f0
5bf5b0	FUN_005bf5b0	spawnRandomObject7
5bf7c0	FUN_005bf7c0	spawnRandomObjectPositioned
